variant_id,label,arrow_col,arrow_transform,eps,eps_arrow,jump_filter_frac,noise_std,noise_scale,resample_steps,resample_rep,threshold,interval_start,interval_end,interval_len
17,phistar_50_76,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
17,ptll_76_106_table,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,1,1.0,0.1,0.2,0.1
17,ttbar_mtt_8tev_cms,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
17,z_pt_7tev_atlas,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,1,1.0,0.1,0.85,0.75
18,atlas_4l_m4l_8tev,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
18,atlas_4l_pt4l_8tev,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
18,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
18,dijet_chi_7tev_cms,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
18,hgg_pt_8tev_atlas,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
18,pTll_106_170,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,0.5,0.4
18,pTll_170_350,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,0.6,0.5
18,pTll_50_76,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
18,pTll_76_106,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,0.65,0.55
18,phistar_50_76,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
18,ptll_76_106_table,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,0.2,0.1
18,ttbar_mtt_8tev_cms,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,0.2,0.1
18,z_pt_7tev_atlas,v_depth,rank,1e-12,1e-11,0.0,1e-06,rel,True,2,1.0,0.1,0.85,0.75
19,atlas_4l_m4l_8tev,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
19,atlas_4l_pt4l_8tev,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
19,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
19,dijet_chi_7tev_cms,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
19,hgg_pt_8tev_atlas,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
19,pTll_106_170,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,0.5,0.4
19,pTll_170_350,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,0.6,0.5
19,pTll_50_76,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,0.95,0.85
19,pTll_76_106,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,0.65,0.55
19,phistar_50_76,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
19,ptll_76_106_table,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,0.2,0.1
19,ttbar_mtt_8tev_cms,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,0.2,0.1
19,z_pt_7tev_atlas,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,0,1.0,0.1,0.85,0.75
20,atlas_4l_m4l_8tev,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
20,atlas_4l_pt4l_8tev,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
20,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
20,dijet_chi_7tev_cms,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
20,hgg_pt_8tev_atlas,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
20,pTll_106_170,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,0.45,0.35
20,pTll_170_350,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
20,pTll_50_76,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,0.85,0.75
20,pTll_76_106,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,0.65,0.55
20,phistar_50_76,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
20,ptll_76_106_table,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,0.2,0.1
20,ttbar_mtt_8tev_cms,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,0.2,0.1
20,z_pt_7tev_atlas,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,1,1.0,0.1,0.85,0.75
21,atlas_4l_m4l_8tev,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
21,atlas_4l_pt4l_8tev,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
21,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
21,dijet_chi_7tev_cms,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
21,hgg_pt_8tev_atlas,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
21,pTll_106_170,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,0.45,0.35
21,pTll_170_350,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
21,pTll_50_76,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,0.95,0.85
21,pTll_76_106,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,0.65,0.55
21,phistar_50_76,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
21,ptll_76_106_table,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,0.2,0.1
21,ttbar_mtt_8tev_cms,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,0.25,0.15
21,z_pt_7tev_atlas,v_depth,rank,1e-12,1e-11,0.1,0.0,rel,True,2,1.0,0.1,0.85,0.75
22,atlas_4l_m4l_8tev,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
22,atlas_4l_pt4l_8tev,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
22,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
22,dijet_chi_7tev_cms,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
22,hgg_pt_8tev_atlas,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
22,pTll_106_170,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,0.5,0.4
22,pTll_170_350,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,0.5,0.4
22,pTll_50_76,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,0.85,0.75
22,pTll_76_106,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,0.65,0.55
22,phistar_50_76,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
22,ptll_76_106_table,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,0.2,0.1
22,ttbar_mtt_8tev_cms,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,0.2,0.1
22,z_pt_7tev_atlas,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,0,1.0,0.1,0.85,0.75
23,atlas_4l_m4l_8tev,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,1.0,0.9
23,atlas_4l_pt4l_8tev,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,1.0,0.9
23,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,1.0,0.9
23,dijet_chi_7tev_cms,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,1.0,0.9
23,hgg_pt_8tev_atlas,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,1.0,0.9
23,pTll_106_170,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,0.45,0.35
23,pTll_170_350,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,0.6,0.5
23,pTll_50_76,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,0.95,0.85
23,pTll_76_106,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,0.95,0.85
23,phistar_50_76,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,1.0,0.9
23,ptll_76_106_table,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,0.2,0.1
23,ttbar_mtt_8tev_cms,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,1.0,0.9
23,z_pt_7tev_atlas,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,1,1.0,0.1,0.85,0.75
24,atlas_4l_m4l_8tev,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,0.95,0.85
24,atlas_4l_pt4l_8tev,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,1.0,0.9
24,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,1.0,0.9
24,dijet_chi_7tev_cms,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,1.0,0.9
24,hgg_pt_8tev_atlas,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,1.0,0.9
24,pTll_106_170,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,0.45,0.35
24,pTll_170_350,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,1.0,0.9
24,pTll_50_76,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,0.85,0.75
24,pTll_76_106,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,0.65,0.55
24,phistar_50_76,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,1.0,0.9
24,ptll_76_106_table,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,0.2,0.1
24,ttbar_mtt_8tev_cms,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,0.2,0.1
24,z_pt_7tev_atlas,v_depth,rank,1e-12,1e-11,0.1,1e-06,rel,True,2,1.0,0.1,0.85,0.75
25,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,1.0,0.9
25,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,1.0,0.9
25,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,1.0,0.9
25,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,1.0,0.9
25,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,1.0,0.9
25,pTll_106_170,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,0.45,0.35
25,pTll_170_350,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,0.6,0.5
25,pTll_50_76,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,0.85,0.75
25,pTll_76_106,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,0.65,0.55
25,phistar_50_76,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,1.0,0.9
25,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,0.2,0.1
25,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,0.2,0.1
25,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,0,1.0,0.1,0.85,0.75
26,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,1.0,0.9
26,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,1.0,0.9
26,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,1.0,0.9
26,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,1.0,0.9
26,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,1.0,0.9
26,pTll_106_170,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,0.45,0.35
26,pTll_170_350,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,0.6,0.5
26,pTll_50_76,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,0.85,0.75
26,pTll_76_106,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,0.65,0.55
26,phistar_50_76,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,1.0,0.9
26,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,0.2,0.1
26,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,0.2,0.1
26,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,1,1.0,0.1,0.85,0.75
27,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,1.0,0.9
27,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,1.0,0.9
27,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,1.0,0.9
27,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,1.0,0.9
27,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,1.0,0.9
27,pTll_106_170,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,0.45,0.35
27,pTll_170_350,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,0.6,0.5
27,pTll_50_76,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,1.0,0.9
27,pTll_76_106,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,0.65,0.55
27,phistar_50_76,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,1.0,0.9
27,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,0.2,0.1
27,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,0.2,0.1
27,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.0,0.0,rel,True,2,1.0,0.1,0.85,0.75
28,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,0.95,0.85
28,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,1.0,0.9
28,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,1.0,0.9
28,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,1.0,0.9
28,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,1.0,0.9
28,pTll_106_170,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,0.5,0.4
28,pTll_170_350,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,1.0,0.9
28,pTll_50_76,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,1.0,0.9
28,pTll_76_106,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,0.65,0.55
28,phistar_50_76,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,1.0,0.9
28,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,0.2,0.1
28,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,0.2,0.1
28,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,0,1.0,0.1,0.85,0.75
29,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
29,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
29,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
29,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
29,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
29,pTll_106_170,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,0.45,0.35
29,pTll_170_350,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,0.55,0.45000000000000007
29,pTll_50_76,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,0.95,0.85
29,pTll_76_106,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
29,phistar_50_76,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
29,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,0.2,0.1
29,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,0.3,0.19999999999999998
29,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,1,1.0,0.1,1.0,0.9
30,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
30,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
30,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
30,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
30,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
30,pTll_106_170,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,0.45,0.35
30,pTll_170_350,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
30,pTll_50_76,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,0.85,0.75
30,pTll_76_106,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,0.95,0.85
30,phistar_50_76,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,1.0,0.9
30,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,0.2,0.1
30,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,0.2,0.1
30,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.0,1e-06,rel,True,2,1.0,0.1,0.85,0.75
31,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
31,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
31,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
31,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
31,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
31,pTll_106_170,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,0.5,0.4
31,pTll_170_350,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,0.6,0.5
31,pTll_50_76,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,0.85,0.75
31,pTll_76_106,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,0.65,0.55
31,phistar_50_76,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
31,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,0.2,0.1
31,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,1.0,0.9
31,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,0,1.0,0.1,0.85,0.75
32,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
32,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
32,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
32,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
32,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
32,pTll_106_170,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
32,pTll_170_350,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
32,pTll_50_76,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,0.85,0.75
32,pTll_76_106,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,0.65,0.55
32,phistar_50_76,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,1.0,0.9
32,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,0.2,0.1
32,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,0.2,0.1
32,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,1,1.0,0.1,0.85,0.75
33,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
33,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
33,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
33,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
33,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
33,pTll_106_170,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,0.45,0.35
33,pTll_170_350,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
33,pTll_50_76,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,0.85,0.75
33,pTll_76_106,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,0.65,0.55
33,phistar_50_76,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,1.0,0.9
33,ptll_76_106_table,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,0.2,0.1
33,ttbar_mtt_8tev_cms,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,0.2,0.1
33,z_pt_7tev_atlas,v_depth,rank,1e-11,1e-12,0.1,0.0,rel,True,2,1.0,0.1,0.85,0.75
34,atlas_4l_m4l_8tev,v_depth,rank,1e-11,1e-12,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
34,atlas_4l_pt4l_8tev,v_depth,rank,1e-11,1e-12,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
34,dijet_chi_13tev_cms_mgt6,v_depth,rank,1e-11,1e-12,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
34,dijet_chi_7tev_cms,v_depth,rank,1e-11,1e-12,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
34,hgg_pt_8tev_atlas,v_depth,rank,1e-11,1e-12,0.1,1e-06,rel,True,0,1.0,0.1,1.0,0.9
34,pTll_106_170,v_depth,rank,1e-11,1e-12,0.1,1e-06,rel,True,0,1.0,0.1,0.45,0.35
