frequency_cycles_per_sample,constructive_amplitude,negative_destructive_amplitude
0.036500000000,4.357266391898e-12,-6.426925536419e-13
0.036510000000,4.359260847711e-12,-6.429327988533e-13
0.036520000000,4.361253195394e-12,-6.431421592103e-13
0.036530000000,4.363261219828e-12,-6.433687839702e-13
0.036540000000,4.365265276939e-12,-6.435943115799e-13
0.036550000000,4.367269798208e-12,-6.438189573899e-13
0.036560000000,4.369263595529e-12,-6.440430799653e-13
0.036570000000,4.371264561603e-12,-6.442671695330e-13
0.036580000000,4.373289993347e-12,-6.444942046486e-13
0.036590000000,4.375291558689e-12,-6.447160422568e-13
0.036600000000,4.377305090651e-12,-6.449442501403e-13
0.036610000000,4.379327697472e-12,-6.451643884527e-13
0.036620000000,4.381322475489e-12,-6.453967907647e-13
0.036630000000,4.383326912601e-12,-6.456189590094e-13
0.036640000000,4.385342407758e-12,-6.458430366727e-13
0.036650000000,4.387359928887e-12,-6.460728557576e-13
0.036660000000,4.389367254699e-12,-6.462930386329e-13
0.036670000000,4.391404703013e-12,-6.465212019056e-13
0.036680000000,4.393405791874e-12,-6.467487743451e-13
0.036690000000,4.395431961302e-12,-6.469748410221e-13
0.036700000000,4.397438128749e-12,-6.472023638686e-13
0.036710000000,4.399473104653e-12,-6.474285432418e-13
0.036720000000,4.401500835542e-12,-6.476564957451e-13
0.036730000000,4.403525557283e-12,-6.478821367987e-13
0.036740000000,4.405551754338e-12,-6.481093328851e-13
0.036750000000,4.407589657149e-12,-6.483362111332e-13
0.036760000000,4.409608027745e-12,-6.485635210254e-13
0.036770000000,4.411634059168e-12,-6.487926011716e-13
0.036780000000,4.413648468062e-12,-6.490200630073e-13
0.036790000000,4.415698178023e-12,-6.492470759438e-13
0.036800000000,4.417738586462e-12,-6.494747756736e-13
0.036810000000,4.419782887240e-12,-6.497027502049e-13
0.036820000000,4.421780735831e-12,-6.499309921393e-13
0.036830000000,4.423825883851e-12,-6.501595899610e-13
0.036840000000,4.425873578648e-12,-6.503909424762e-13
0.036850000000,4.427903564815e-12,-6.506159407774e-13
0.036860000000,4.429953111168e-12,-6.508478166077e-13
0.036870000000,4.431992082555e-12,-6.510759597625e-13
0.036880000000,4.434027743576e-12,-6.513028570808e-13
0.036890000000,4.436074485845e-12,-6.515350523357e-13
0.036900000000,4.438118629463e-12,-6.517620803353e-13
0.036910000000,4.440165788528e-12,-6.519955101917e-13
0.036920000000,4.442212661842e-12,-6.522211375349e-13
0.036930000000,4.444293049344e-12,-6.524520358585e-13
0.036940000000,4.446330315737e-12,-6.526826900591e-13
0.036950000000,4.448348498246e-12,-6.529115736639e-13
0.036960000000,4.450409649446e-12,-6.531423698718e-13
0.036970000000,4.452470597557e-12,-6.533704275695e-13
0.036980000000,4.454513392585e-12,-6.536060669019e-13
0.036990000000,4.456567270274e-12,-6.538342865562e-13
0.037000000000,4.458645020193e-12,-6.540632243698e-13
0.037010000000,4.460677180206e-12,-6.542956164659e-13
0.037020000000,4.462750149167e-12,-6.545272363593e-13
0.037030000000,4.464813187353e-12,-6.547584630578e-13
0.037040000000,4.466865546275e-12,-6.549908089098e-13
0.037050000000,4.468922299708e-12,-6.552207350767e-13
0.037060000000,4.471006166477e-12,-6.554532426503e-13
0.037070000000,4.473059054869e-12,-6.556842201742e-13
0.037080000000,4.475130524857e-12,-6.559150358733e-13
0.037090000000,4.477214526890e-12,-6.561485650470e-13
0.037100000000,4.479262420012e-12,-6.563819229010e-13
0.037110000000,4.481330846222e-12,-6.566157855587e-13
0.037120000000,4.483394126487e-12,-6.568467673519e-13
0.037130000000,4.485485951751e-12,-6.570785149890e-13
0.037140000000,4.487553849170e-12,-6.573125672179e-13
0.037150000000,4.489621345647e-12,-6.575439078767e-13
0.037160000000,4.491696766697e-12,-6.577773712520e-13
0.037170000000,4.493769617610e-12,-6.580117626938e-13
0.037180000000,4.495855423469e-12,-6.582463616378e-13
0.037190000000,4.497932271202e-12,-6.584778661511e-13
0.037200000000,4.500013344932e-12,-6.587136474644e-13
0.037210000000,4.502095549666e-12,-6.589480028819e-13
0.037220000000,4.504171302868e-12,-6.591822205110e-13
0.037230000000,4.506267130076e-12,-6.594109401823e-13
0.037240000000,4.508348154079e-12,-6.596508751330e-13
0.037250000000,4.510431694524e-12,-6.598832983747e-13
0.037260000000,4.512526899615e-12,-6.601181722056e-13
0.037270000000,4.514607965370e-12,-6.603537583288e-13
0.037280000000,4.516700549489e-12,-6.605899112071e-13
0.037290000000,4.518807098484e-12,-6.608267982424e-13
0.037300000000,4.520888684670e-12,-6.610519892518e-13
0.037310000000,4.522984411362e-12,-6.612997902577e-13
0.037320000000,4.525076682663e-12,-6.615284574060e-13
0.037330000000,4.527180225645e-12,-6.617674637625e-13
0.037340000000,4.529256191411e-12,-6.620000712090e-13
0.037350000000,4.531375062337e-12,-6.622372775789e-13
0.037360000000,4.533475036878e-12,-6.624737692451e-13
0.037370000000,4.535569616899e-12,-6.627093554768e-13
0.037380000000,4.537683151391e-12,-6.629465449341e-13
0.037390000000,4.539795001777e-12,-6.631851002569e-13
0.037400000000,4.541882520675e-12,-6.634199975141e-13
0.037410000000,4.544004166907e-12,-6.636567514304e-13
0.037420000000,4.546096353320e-12,-6.638951697693e-13
0.037430000000,4.548209872379e-12,-6.641314512757e-13
0.037440000000,4.550318115149e-12,-6.643682965707e-13
0.037450000000,4.552430250560e-12,-6.646068110345e-13
0.037460000000,4.554541621516e-12,-6.648424246459e-13
0.037470000000,4.556669493996e-12,-6.650806546936e-13
0.037480000000,4.558775032255e-12,-6.653201787469e-13
0.037490000000,4.560832729391e-12,-6.655483973492e-13
0.037500000000,4.563229085560e-12,-6.658047212070e-13
0.037510000000,4.565075656913e-12,-6.660329911394e-13
0.037520000000,4.567247733837e-12,-6.662685735638e-13
0.037530000000,4.569370348402e-12,-6.665125231837e-13
0.037540000000,4.571494859469e-12,-6.667499943630e-13
0.037550000000,4.573616469083e-12,-6.669902950598e-13
0.037560000000,4.575746782162e-12,-6.672267914618e-13
0.037570000000,4.577870089928e-12,-6.674684760626e-13
0.037580000000,4.579997768624e-12,-6.677061369577e-13
0.037590000000,4.582126467624e-12,-6.679492325519e-13
0.037600000000,4.584250147872e-12,-6.681856354201e-13
0.037610000000,4.586377785693e-12,-6.684263856217e-13
0.037620000000,4.588526077422e-12,-6.686689062936e-13
0.037630000000,4.590666951573e-12,-6.689065384323e-13
0.037640000000,4.592796191280e-12,-6.691490502925e-13
0.037650000000,4.594939129553e-12,-6.693876640922e-13
0.037660000000,4.597069283930e-12,-6.696295718391e-13
0.037670000000,4.599202471317e-12,-6.698691702796e-13
0.037680000000,4.601352595910e-12,-6.701103080341e-13
0.037690000000,4.603493295455e-12,-6.703559444464e-13
0.037700000000,4.605627015866e-12,-6.705874470752e-13
0.037710000000,4.607767627486e-12,-6.708357726865e-13
0.037720000000,4.609919054984e-12,-6.710766801886e-13
0.037730000000,4.612068996325e-12,-6.713177371694e-13
0.037740000000,4.614221997590e-12,-6.715590766130e-13
0.037750000000,4.616399947713e-12,-6.718017891596e-13
0.037760000000,4.618519322406e-12,-6.720438437177e-13
0.037770000000,4.620677698075e-12,-6.722877315037e-13
0.037780000000,4.622827284420e-12,-6.725281167990e-13
0.037790000000,4.624968891783e-12,-6.727728498227e-13
0.037800000000,4.627135773535e-12,-6.730152495046e-13
0.037810000000,4.629283274232e-12,-6.732560057524e-13
0.037820000000,4.631445064653e-12,-6.735015446188e-13
0.037830000000,4.633615851908e-12,-6.737447347897e-13
0.037840000000,4.635759540075e-12,-6.739864627138e-13
0.037850000000,4.637924249808e-12,-6.742297728477e-13
0.037860000000,4.640111100268e-12,-6.744786286067e-13
0.037870000000,4.642242139396e-12,-6.747193921029e-13
0.037880000000,4.644444721942e-12,-6.749635010407e-13
0.037890000000,4.646580369310e-12,-6.752073553763e-13
0.037900000000,4.648763140070e-12,-6.754561741861e-13
0.037910000000,4.650934116246e-12,-6.756958046107e-13
0.037920000000,4.653114363837e-12,-6.759412599020e-13
0.037930000000,4.655277201006e-12,-6.761848204473e-13
0.037940000000,4.657436620694e-12,-6.764294514503e-13
0.037950000000,4.659633342418e-12,-6.766760476056e-13
0.037960000000,4.661809917925e-12,-6.769241240372e-13
0.037970000000,4.663981725267e-12,-6.771651170350e-13
0.037980000000,4.666155246840e-12,-6.774129619983e-13
0.037990000000,4.668351062749e-12,-6.776599461950e-13
0.038000000000,4.670508452709e-12,-6.779052972074e-13
0.038010000000,4.672703870368e-12,-6.781499635828e-13
0.038020000000,4.674881089963e-12,-6.783981453440e-13
0.038030000000,4.677076490829e-12,-6.786447965962e-13
0.038040000000,4.679258540117e-12,-6.788907816210e-13
0.038050000000,4.681442761370e-12,-6.791371880438e-13
0.038060000000,4.683643450462e-12,-6.793844309861e-13
0.038070000000,4.685817457044e-12,-6.796314021899e-13
0.038080000000,4.688022525791e-12,-6.798764960757e-13
0.038090000000,4.690214841149e-12,-6.801363088152e-13
0.038100000000,4.692423928715e-12,-6.803644534734e-13
0.038110000000,4.694613543898e-12,-6.806223237695e-13
0.038120000000,4.696808997372e-12,-6.808708991392e-13
0.038130000000,4.699009404407e-12,-6.811186968661e-13
0.038140000000,4.701206720653e-12,-6.813665661397e-13
0.038150000000,4.703407281190e-12,-6.816141879446e-13
0.038160000000,4.705607557720e-12,-6.818638663461e-13
0.038170000000,4.707813455164e-12,-6.821124989481e-13
0.038180000000,4.710031562588e-12,-6.823585799615e-13
0.038190000000,4.712229661408e-12,-6.826084943580e-13
0.038200000000,4.714418068606e-12,-6.828592666139e-13
0.038210000000,4.716669030695e-12,-6.831061783082e-13
0.038220000000,4.718854422186e-12,-6.833560810807e-13
0.038230000000,4.721069572421e-12,-6.836085420202e-13
0.038240000000,4.723284959426e-12,-6.838519909040e-13
0.038250000000,4.725493262035e-12,-6.841078777468e-13
0.038260000000,4.727718380454e-12,-6.843572164442e-13
0.038270000000,4.729928363463e-12,-6.846069778801e-13
0.038280000000,4.732148183863e-12,-6.848574124768e-13
0.038290000000,4.734362822857e-12,-6.851081024604e-13
0.038300000000,4.736601396934e-12,-6.853596034512e-13
0.038310000000,4.738810854473e-12,-6.856094376234e-13
0.038320000000,4.741023000184e-12,-6.858616590431e-13
0.038330000000,4.743264527139e-12,-6.861117429677e-13
0.038340000000,4.745492757921e-12,-6.863644824253e-13
0.038350000000,4.747713183045e-12,-6.866161958899e-13
0.038360000000,4.749950209698e-12,-6.868669535691e-13
0.038370000000,4.752179600996e-12,-6.871191141182e-13
0.038380000000,4.754399820898e-12,-6.873709559865e-13
0.038390000000,4.756667978500e-12,-6.876227380627e-13
0.038400000000,4.758870335385e-12,-6.878753013561e-13
0.038410000000,4.761100983972e-12,-6.881265772635e-13
0.038420000000,4.763342704938e-12,-6.883818955410e-13
0.038430000000,4.765589498627e-12,-6.886330433485e-13
0.038440000000,4.767823232110e-12,-6.888862913352e-13
0.038450000000,4.770083094380e-12,-6.891400219049e-13
0.038460000000,4.772316702529e-12,-6.893949139909e-13
0.038470000000,4.774562539916e-12,-6.896472408933e-13
0.038480000000,4.776807889836e-12,-6.899003435688e-13
0.038490000000,4.779065642315e-12,-6.901531075134e-13
0.038500000000,4.781302688766e-12,-6.904097474793e-13
0.038510000000,4.783566066271e-12,-6.906621093053e-13
0.038520000000,4.785807111322e-12,-6.909152679210e-13
0.038530000000,4.788067672477e-12,-6.911734272125e-13
0.038540000000,4.790300636621e-12,-6.914247592331e-13
0.038550000000,4.792560098631e-12,-6.916824630032e-13
0.038560000000,4.794816301252e-12,-6.919375066788e-13
0.038570000000,4.797083680262e-12,-6.921903580251e-13
0.038580000000,4.799345205071e-12,-6.924486892526e-13
0.038590000000,4.801618729548e-12,-6.927015885432e-13
0.038600000000,4.803866113080e-12,-6.929587269799e-13
0.038610000000,4.806133401215e-12,-6.932128311641e-13
0.038620000000,4.808404492388e-12,-6.934695859275e-13
0.038630000000,4.810658935065e-12,-6.937238358008e-13
0.038640000000,4.812933116623e-12,-6.939859733524e-13
0.038650000000,4.815204296814e-12,-6.942377163696e-13
0.038660000000,4.817466672721e-12,-6.944963207101e-13
0.038670000000,4.819743887019e-12,-6.947517722130e-13
0.038680000000,4.822011367858e-12,-6.950096482797e-13
0.038690000000,4.824281904657e-12,-6.952663461365e-13
0.038700000000,4.826554949374e-12,-6.955221314005e-13
0.038710000000,4.828835814056e-12,-6.957821973797e-13
0.038720000000,4.831123640418e-12,-6.960386915022e-13
0.038730000000,4.833396111454e-12,-6.962968225001e-13
0.038740000000,4.835679242745e-12,-6.965613698521e-13
0.038750000000,4.837949416717e-12,-6.968157678358e-13
0.038760000000,4.840239135081e-12,-6.970763249348e-13
0.038770000000,4.842538509476e-12,-6.973299944808e-13
0.038780000000,4.844821722778e-12,-6.975890660224e-13
0.038790000000,4.847115277085e-12,-6.978496922797e-13
0.038800000000,4.849388695131e-12,-6.981047383900e-13
0.038810000000,4.851687856691e-12,-6.983633005652e-13
0.038820000000,4.853983142319e-12,-6.986285152222e-13
0.038830000000,4.856282400500e-12,-6.988831567392e-13
0.038840000000,4.858594204006e-12,-6.991442003045e-13
0.038850000000,4.860863694482e-12,-6.994040374552e-13
0.038860000000,4.863172319366e-12,-6.996641899790e-13
0.038870000000,4.865466695652e-12,-6.999232608487e-13
0.038880000000,4.867782360158e-12,-7.001899314817e-13
0.038890000000,4.870048422567e-12,-7.004381667442e-13
0.038900000000,4.872373339702e-12,-7.007083532055e-13
0.038910000000,4.874682859727e-12,-7.009673161993e-13
0.038920000000,4.876997988627e-12,-7.012276845076e-13
0.038930000000,4.879298899423e-12,-7.014885167324e-13
0.038940000000,4.881596457375e-12,-7.017509147348e-13
0.038950000000,4.883928617847e-12,-7.020120014853e-13
0.038960000000,4.886230720695e-12,-7.022735515847e-13
0.038970000000,4.888545080971e-12,-7.025358550123e-13
0.038980000000,4.890863026159e-12,-7.027969233231e-13
0.038990000000,4.893176238863e-12,-7.030614198873e-13
0.039000000000,4.895489341066e-12,-7.033231286177e-13
0.039010000000,4.897812144798e-12,-7.035867908931e-13
0.039020000000,4.900135002417e-12,-7.038484655141e-13
0.039030000000,4.902454630630e-12,-7.041091300357e-13
0.039040000000,4.904769470032e-12,-7.043737282565e-13
0.039050000000,4.907099018009e-12,-7.046372678203e-13
0.039060000000,4.909438109149e-12,-7.049016095189e-13
0.039070000000,4.911755957491e-12,-7.051639958599e-13
0.039080000000,4.914098383162e-12,-7.054272749760e-13
0.039090000000,4.916452768216e-12,-7.056928796682e-13
0.039100000000,4.918744781141e-12,-7.059522095397e-13
0.039110000000,4.921097416009e-12,-7.062179500246e-13
0.039120000000,4.923430253260e-12,-7.064832877515e-13
0.039130000000,4.925760230134e-12,-7.067501098008e-13
0.039140000000,4.928107650530e-12,-7.070152026522e-13
0.039150000000,4.930441398284e-12,-7.072794410430e-13
0.039160000000,4.932774361197e-12,-7.075428765258e-13
0.039170000000,4.935117632646e-12,-7.078108657953e-13
0.039180000000,4.937467947547e-12,-7.080749032392e-13
0.039190000000,4.939826188103e-12,-7.083419378999e-13
0.039200000000,4.942143355506e-12,-7.086047047643e-13
0.039210000000,4.944512702536e-12,-7.088732691296e-13
0.039220000000,4.946857557280e-12,-7.091381297706e-13
0.039230000000,4.949214286183e-12,-7.094050975673e-13
0.039240000000,4.951554562751e-12,-7.096706857006e-13
0.039250000000,4.953921909342e-12,-7.099401716949e-13
0.039260000000,4.956271238434e-12,-7.102052010848e-13
0.039270000000,4.958628410208e-12,-7.104720390810e-13
0.039280000000,4.960982810352e-12,-7.107398883229e-13
0.039290000000,4.963354865357e-12,-7.110051746945e-13
0.039300000000,4.965712554557e-12,-7.112754713925e-13
0.039310000000,4.968070917564e-12,-7.115417789844e-13
0.039320000000,4.970440336764e-12,-7.118095208482e-13
0.039330000000,4.972800551408e-12,-7.120780924390e-13
0.039340000000,4.975180050152e-12,-7.123466653820e-13
0.039350000000,4.977528983238e-12,-7.126162930375e-13
0.039360000000,4.979914060563e-12,-7.128837561879e-13
0.039370000000,4.982278050682e-12,-7.131521423324e-13
0.039380000000,4.984647011073e-12,-7.134213557146e-13
0.039390000000,4.987025019140e-12,-7.136909303221e-13
0.039400000000,4.989403758934e-12,-7.139605635387e-13
0.039410000000,4.991787242366e-12,-7.142290295641e-13
0.039420000000,4.994159374986e-12,-7.144997546679e-13
0.039430000000,4.996557088499e-12,-7.147672632419e-13
0.039440000000,4.998923303457e-12,-7.150396536103e-13
0.039450000000,5.001308957104e-12,-7.153093171762e-13
0.039460000000,5.003692243145e-12,-7.155804609562e-13
0.039470000000,5.006081040823e-12,-7.158514919148e-13
0.039480000000,5.008471766770e-12,-7.161208179246e-13
0.039490000000,5.010853286331e-12,-7.163930756839e-13
0.039500000000,5.013257700005e-12,-7.166610988657e-13
0.039510000000,5.015641584999e-12,-7.169367786723e-13
0.039520000000,5.018034726889e-12,-7.172059217086e-13
0.039530000000,5.020429067224e-12,-7.174786756881e-13
0.039540000000,5.022826320169e-12,-7.177487030144e-13
0.039550000000,5.025217229937e-12,-7.180206458979e-13
0.039560000000,5.027626089111e-12,-7.182934696926e-13
0.039570000000,5.030027631729e-12,-7.185659683355e-13
0.039580000000,5.032513173894e-12,-7.188398619947e-13
0.039590000000,5.034828955684e-12,-7.191100471467e-13
0.039600000000,5.037240520509e-12,-7.193836362545e-13
0.039610000000,5.039653159089e-12,-7.196608344211e-13
0.039620000000,5.042056735102e-12,-7.199275380545e-13
0.039630000000,5.044461282936e-12,-7.202038592652e-13
0.039640000000,5.046878978552e-12,-7.204774543989e-13
0.039650000000,5.049278534464e-12,-7.207509220669e-13
0.039660000000,5.051683990238e-12,-7.210263676251e-13
0.039670000000,5.054130204599e-12,-7.213030498363e-13
0.039680000000,5.056543097874e-12,-7.215667845880e-13
0.039690000000,5.058959586034e-12,-7.218545143688e-13
0.039700000000,5.061381633977e-12,-7.221237837204e-13
0.039710000000,5.063806266012e-12,-7.223990226074e-13
0.039720000000,5.066230149841e-12,-7.226741988110e-13
0.039730000000,5.068666064659e-12,-7.229481823466e-13
0.039740000000,5.071081607403e-12,-7.232241591942e-13
0.039750000000,5.073509845063e-12,-7.235021668438e-13
0.039760000000,5.075943417671e-12,-7.237749590719e-13
0.039770000000,5.078348185000e-12,-7.240517228920e-13
0.039780000000,5.080807218899e-12,-7.243275999614e-13
0.039790000000,5.083233776590e-12,-7.246053451623e-13
0.039800000000,5.085677621996e-12,-7.248803575882e-13
0.039810000000,5.088107727278e-12,-7.251576846961e-13
0.039820000000,5.090557246028e-12,-7.254356319979e-13
0.039830000000,5.092985598241e-12,-7.257097576508e-13
0.039840000000,5.095429057922e-12,-7.259881846689e-13
0.039850000000,5.097883705592e-12,-7.262661526691e-13
0.039860000000,5.100330457745e-12,-7.265430780741e-13
0.039870000000,5.102772991505e-12,-7.268206421464e-13
0.039880000000,5.105217128346e-12,-7.270996807557e-13
0.039890000000,5.107669722046e-12,-7.273785158588e-13
0.039900000000,5.110118300782e-12,-7.276556027529e-13
0.039910000000,5.112581822799e-12,-7.279353890112e-13
0.039920000000,5.115021844781e-12,-7.282140318858e-13
0.039930000000,5.117488757890e-12,-7.284921510648e-13
0.039940000000,5.119950526883e-12,-7.287713850890e-13
0.039950000000,5.122402668423e-12,-7.290505232127e-13
0.039960000000,5.124867269107e-12,-7.293306227626e-13
0.039970000000,5.127330595638e-12,-7.296095257824e-13
0.039980000000,5.129783373343e-12,-7.298903682887e-13
0.039990000000,5.132231055660e-12,-7.301697486177e-13
0.040000000000,5.134682243470e-12,-7.304492174720e-13
0.040010000000,5.137168576109e-12,-7.307337921709e-13
0.040020000000,5.139663596679e-12,-7.310119975744e-13
0.040030000000,5.142132703361e-12,-7.312916143985e-13
0.040040000000,5.144602038607e-12,-7.315734253020e-13
0.040050000000,5.147086680601e-12,-7.318562141080e-13
0.040060000000,5.149548852291e-12,-7.321357372331e-13
0.040070000000,5.152038333881e-12,-7.324170009019e-13
0.040080000000,5.154506093368e-12,-7.327017602668e-13
0.040090000000,5.156998833610e-12,-7.329794368893e-13
0.040100000000,5.159482511416e-12,-7.332623086715e-13
0.040110000000,5.161974082020e-12,-7.335453505923e-13
0.040120000000,5.164431951966e-12,-7.338262874737e-13
0.040130000000,5.166942257171e-12,-7.341098203820e-13
0.040140000000,5.169440402593e-12,-7.343954055910e-13
0.040150000000,5.171907175091e-12,-7.346735192601e-13
0.040160000000,5.174409774150e-12,-7.349598416321e-13
0.040170000000,5.176891220622e-12,-7.352412792846e-13
0.040180000000,5.179402142477e-12,-7.355271548709e-13
0.040190000000,5.181880463857e-12,-7.358097345332e-13
0.040200000000,5.184396762558e-12,-7.360935808300e-13
0.040210000000,5.186884661391e-12,-7.363792136706e-13
0.040220000000,5.189383349270e-12,-7.366625648775e-13
0.040230000000,5.191907958643e-12,-7.369472322668e-13
0.040240000000,5.194402055394e-12,-7.372329668602e-13
0.040250000000,5.196881619807e-12,-7.375167696923e-13
0.040260000000,5.199419858638e-12,-7.378044019089e-13
0.040270000000,5.201920498001e-12,-7.380858873786e-13
0.040280000000,5.204429945007e-12,-7.383727497857e-13
0.040290000000,5.206949134884e-12,-7.386600930425e-13
0.040300000000,5.209466788981e-12,-7.389430755238e-13
0.040310000000,5.211967840186e-12,-7.392300527976e-13
0.040320000000,5.214485316887e-12,-7.395162826811e-13
0.040330000000,5.217015079755e-12,-7.398016217565e-13
0.040340000000,5.219567887735e-12,-7.400932114508e-13
0.040350000000,5.222047605579e-12,-7.403774604901e-13
0.040360000000,5.224581829362e-12,-7.406614259837e-13
0.040370000000,5.227100071278e-12,-7.409491301289e-13
0.040380000000,5.229633574115e-12,-7.412383958862e-13
0.040390000000,5.232160033360e-12,-7.415274825269e-13
0.040400000000,5.234690767247e-12,-7.418138584027e-13
0.040410000000,5.237235939722e-12,-7.421005833934e-13
0.040420000000,5.239763156520e-12,-7.423870716205e-13
0.040430000000,5.242289492431e-12,-7.426771566467e-13
0.040440000000,5.244826093486e-12,-7.429687197304e-13
0.040450000000,5.247375373994e-12,-7.432568407256e-13
0.040460000000,5.249912255713e-12,-7.435467597985e-13
0.040470000000,5.252445317256e-12,-7.438337266258e-13
0.040480000000,5.254979794739e-12,-7.441195847124e-13
0.040490000000,5.257528114924e-12,-7.444118178507e-13
0.040500000000,5.260083392962e-12,-7.447041532074e-13
0.040510000000,5.262644473638e-12,-7.449954484357e-13
0.040520000000,5.265196219632e-12,-7.452852026579e-13
0.040530000000,5.267738094565e-12,-7.455761770086e-13
0.040540000000,5.270282233553e-12,-7.458568273081e-13
0.040550000000,5.272825026112e-12,-7.461596562839e-13
0.040560000000,5.275367775404e-12,-7.464367082380e-13
0.040570000000,5.277941188683e-12,-7.467346677301e-13
0.040580000000,5.280516177807e-12,-7.470303995991e-13
0.040590000000,5.283082539173e-12,-7.473186464803e-13
0.040600000000,5.285635009692e-12,-7.476093903447e-13
0.040610000000,5.288192455597e-12,-7.478999354314e-13
0.040620000000,5.290757154775e-12,-7.481942108842e-13
0.040630000000,5.293342796218e-12,-7.484863455623e-13
0.040640000000,5.295909314502e-12,-7.487791269900e-13
0.040650000000,5.298467427339e-12,-7.490706491864e-13
0.040660000000,5.301053283205e-12,-7.493637561484e-13
0.040670000000,5.303606554921e-12,-7.496549519593e-13
0.040680000000,5.306202325615e-12,-7.499509740628e-13
0.040690000000,5.308764211637e-12,-7.502431508762e-13
0.040700000000,5.311358213660e-12,-7.505387739142e-13
0.040710000000,5.313936454403e-12,-7.508321859730e-13
0.040720000000,5.316520109545e-12,-7.511254568093e-13
0.040730000000,5.319099699430e-12,-7.514182680683e-13
0.040740000000,5.321696704773e-12,-7.517165755294e-13
0.040750000000,5.324262751964e-12,-7.520062835806e-13
0.040760000000,5.326881412273e-12,-7.523055812081e-13
0.040770000000,5.329457097008e-12,-7.525979567243e-13
0.040780000000,5.332044321473e-12,-7.528938286348e-13
0.040790000000,5.334644433047e-12,-7.531889962553e-13
0.040800000000,5.337239602824e-12,-7.534831933802e-13
0.040810000000,5.339842531020e-12,-7.537819155882e-13
0.040820000000,5.342439882744e-12,-7.540755758732e-13
0.040830000000,5.345020696243e-12,-7.543746010676e-13
0.040840000000,5.347642146699e-12,-7.546677519235e-13
0.040850000000,5.350239084872e-12,-7.549647484903e-13
0.040860000000,5.352846928407e-12,-7.552633460589e-13
0.040870000000,5.355456085529e-12,-7.555592436029e-13
0.040880000000,5.358074742750e-12,-7.558564708791e-13
0.040890000000,5.360682572944e-12,-7.561544257548e-13
0.040900000000,5.363257372539e-12,-7.564493278602e-13
0.040910000000,5.365929709676e-12,-7.567572153994e-13
0.040920000000,5.368547585472e-12,-7.570473036254e-13
0.040930000000,5.371153336283e-12,-7.573457940847e-13
0.040940000000,5.373753403976e-12,-7.576422000422e-13
0.040950000000,5.376391700070e-12,-7.579432698628e-13
0.040960000000,5.379004333491e-12,-7.582420303471e-13
0.040970000000,5.381624751579e-12,-7.585413322721e-13
0.040980000000,5.384254199427e-12,-7.588381604814e-13
0.040990000000,5.386856741952e-12,-7.591401168095e-13
0.041000000000,5.389528400957e-12,-7.594406542603e-13
0.041010000000,5.392132131602e-12,-7.597369606012e-13
0.041020000000,5.394778520296e-12,-7.600400312904e-13
0.041030000000,5.397419743817e-12,-7.603399372030e-13
0.041040000000,5.400049907993e-12,-7.606386434062e-13
0.041050000000,5.402680283161e-12,-7.609407842042e-13
0.041060000000,5.405321529864e-12,-7.612416311706e-13
0.041070000000,5.407976214723e-12,-7.615413093292e-13
0.041080000000,5.410603182438e-12,-7.618448122988e-13
0.041090000000,5.413262008464e-12,-7.621463067208e-13
0.041100000000,5.415905398277e-12,-7.624460986420e-13
0.041110000000,5.418536970185e-12,-7.627487694560e-13
0.041120000000,5.421202858050e-12,-7.630503758660e-13
0.041130000000,5.423853275987e-12,-7.633528706396e-13
0.041140000000,5.426509838194e-12,-7.636565370994e-13
0.041150000000,5.429171219926e-12,-7.639588721583e-13
0.041160000000,5.431810858615e-12,-7.642612800207e-13
0.041170000000,5.434477486531e-12,-7.645650079842e-13
0.041180000000,5.437136870525e-12,-7.648668438418e-13
0.041190000000,5.439797057548e-12,-7.651714421420e-13
0.041200000000,5.442459413451e-12,-7.654740421696e-13
0.041210000000,5.445132271067e-12,-7.657788421045e-13
0.041220000000,5.447802475167e-12,-7.660834252322e-13
0.041230000000,5.450457219692e-12,-7.663869634901e-13
0.041240000000,5.453131891415e-12,-7.666888589688e-13
0.041250000000,5.455812659129e-12,-7.669977292539e-13
0.041260000000,5.458474040452e-12,-7.673007846788e-13
0.041270000000,5.461158649601e-12,-7.676002746433e-13
0.041280000000,5.463837811788e-12,-7.679137548359e-13
0.041290000000,5.466513520578e-12,-7.682173200030e-13
0.041300000000,5.469198422305e-12,-7.685223370665e-13
0.041310000000,5.471884991522e-12,-7.688293460133e-13
0.041320000000,5.474576628548e-12,-7.691353234045e-13
0.041330000000,5.477257032549e-12,-7.694405481152e-13
0.041340000000,5.479941644435e-12,-7.697494887584e-13
0.041350000000,5.482635472891e-12,-7.700561526857e-13
0.041360000000,5.485315754221e-12,-7.703643549719e-13
0.041370000000,5.488022212734e-12,-7.706704882654e-13
0.041380000000,5.490716236036e-12,-7.709764275345e-13
0.041390000000,5.493400341211e-12,-7.712834513105e-13
0.041400000000,5.496109936369e-12,-7.715938886383e-13
0.041410000000,5.498813940936e-12,-7.719005412116e-13
0.041420000000,5.501507652955e-12,-7.722092877088e-13
0.041430000000,5.504213908719e-12,-7.725170940145e-13
0.041440000000,5.506920594763e-12,-7.728261110067e-13
0.041450000000,5.509626522059e-12,-7.731357993365e-13
0.041460000000,5.512342048485e-12,-7.734447981463e-13
0.041470000000,5.515058443234e-12,-7.737531984217e-13
